,,,"55 to 59 years","..","20612.3.5.10","16,900"
,,,"60 to 64 years","..","20612.3.5.11","11,380"
,,,"65 to 69 years","..","20612.3.5.12","6,000"
,,,"70 to 74 years","..","20612.3.5.13","3,090"
,,,"75 to 79 years","..","20612.3.5.14","1,195"
,,,"80 to 84 years","..","20612.3.5.15","395"
,,,"85 years and over","..","20612.3.5.16","170"
,,"Living common law - Separated","Total - Age","..","20612.3.6.1","25,990"
,,,"15 to 19 years","..","20612.3.6.2","0"
,,,"20 to 24 years","..","20612.3.6.3","90"
,,,"25 to 29 years","..","20612.3.6.4","585"
,,,"30 to 34 years","..","20612.3.6.5","1,630"
,,,"35 to 39 years","..","20612.3.6.6","2,750"
,,,"40 to 44 years","..","20612.3.6.7","3,660"
,,,"45 to 49 years","..","20612.3.6.8","4,075"
,,,"50 to 54 years","..","20612.3.6.9","4,250"
,,,"55 to 59 years","..","20612.3.6.10","3,925"
,,,"60 to 64 years","..","20612.3.6.11","2,705"
,,,"65 to 69 years","..","20612.3.6.12","1,340"
,,,"70 to 74 years","..","20612.3.6.13","695"
,,,"75 to 79 years","..","20612.3.6.14","210"
,,,"80 to 84 years","..","20612.3.6.15","45"
,,,"85 years and over","..","20612.3.6.16","25"
,,"Living common law - Divorced","Total - Age","..","20612.3.7.1","109,935"
,,,"15 to 19 years","..","20612.3.7.2","0"
,,,"20 to 24 years","..","20612.3.7.3","60"
,,,"25 to 29 years","..","20612.3.7.4","835"
,,,"30 to 34 years","..","20612.3.7.5","3,750"
,,,"35 to 39 years","..","20612.3.7.6","7,470"
,,,"40 to 44 years","..","20612.3.7.7","10,245"
,,,"45 to 49 years","..","20612.3.7.8","13,005"
,,,"50 to 54 years","..","20612.3.7.9","16,570"
,,,"55 to 59 years","..","20612.3.7.10","19,280"
,,,"60 to 64 years","..","20612.3.7.11","16,420"
,,,"65 to 69 years","..","20612.3.7.12","11,375"
,,,"70 to 74 years","..","20612.3.7.13","6,990"
,,,"75 to 79 years","..","20612.3.7.14","2,820"
,,,"80 to 84 years","..","20612.3.7.15","860"
,,,"85 years and over","..","20612.3.7.16","255"
,,"Living common law - Widowed","Total - Age","..","20612.3.8.1","16,090"
,,,"15 to 19 years","..","20612.3.8.2","0"
,,,"20 to 24 years","..","20612.3.8.3","15"
,,,"25 to 29 years","..","20612.3.8.4","35"
,,,"30 to 34 years","..","20612.3.8.5","140"
,,,"35 to 39 years","..","20612.3.8.6","235"
,,,"40 to 44 years","..","20612.3.8.7","420"
,,,"45 to 49 years","..","20612.3.8.8","770"
,,,"50 to 54 years","..","20612.3.8.9","1,280"
,,,"55 to 59 years","..","20612.3.8.10","2,175"
,,,"60 to 64 years","..","20612.3.8.11","2,580"
,,,"65 to 69 years","..","20612.3.8.12","2,625"
,,,"70 to 74 years","..","20612.3.8.13","2,445"
,,,"75 to 79 years","..","20612.3.8.14","1,765"
,,,"80 to 84 years","..","20612.3.8.15","1,025"
,,,"85 years and over","..","20612.3.8.16","580"
,,"Not married and not living common-law","Total - Age","..","20612.3.9.1","2,771,685"
,,,"15 to 19 years","..","20612.3.9.2","385,115"
,,,"20 to 24 years","..","20612.3.9.3","376,385"
,,,"25 to 29 years","..","20612.3.9.4","278,060"
,,,"30 to 34 years","..","20612.3.9.5","171,780"
,,,"35 to 39 years","..","20612.3.9.6","134,970"
,,,"40 to 44 years","..","20612.3.9.7","125,185"
,,,"45 to 49 years","..","20612.3.9.8","129,330"
,,,"50 to 54 years","..","20612.3.9.9","142,430"
,,,"55 to 59 years","..","20612.3.9.10","163,880"
,,,"60 to 64 years","..","20612.3.9.11","160,840"
,,,"65 to 69 years","..","20612.3.9.12","150,405"
,,,"70 to 74 years","..","20612.3.9.13","146,925"
,,,"75 to 79 years","..","20612.3.9.14","122,980"
,,,"80 to 84 years","..","20612.3.9.15","111,210"
,,,"85 years and over","..","20612.3.9.16","172,190"
,,"Not married and not living common law - Never married","Total - Age","..","20612.3.10.1","1,629,515"
,,,"15 to 19 years","..","20612.3.10.2","385,110"
,,,"20 to 24 years","..","20612.3.10.3","374,605"
,,,"25 to 29 years","..","20612.3.10.4","270,310"
,,,"30 to 34 years","..","20612.3.10.5","151,005"
,,,"35 to 39 years","..","20612.3.10.6","96,175"
,,,"40 to 44 years","..","20612.3.10.7","70,085"
,,,"45 to 49 years","..","20612.3.10.8","57,445"
,,,"50 to 54 years","..","20612.3.10.9","52,530"
,,,"55 to 59 years","..","20612.3.10.10","51,520"
,,,"60 to 64 years","..","20612.3.10.11","41,815"
,,,"65 to 69 years","..","20612.3.10.12","29,915"
,,,"70 to 74 years","..","20612.3.10.13","20,865"
,,,"75 to 79 years","..","20612.3.10.14","11,690"
,,,"80 to 84 years","..","20612.3.10.15","7,535"
,,,"85 years and over","..","20612.3.10.16","8,915"
,,"Not married and not living common law - Separated","Total - Age","..","20612.3.11.1","194,100"
,,,"15 to 19 years","..","20612.3.11.2","0"
,,,"20 to 24 years","..","20612.3.11.3","930"
,,,"25 to 29 years","..","20612.3.11.4","4,135"
,,,"30 to 34 years","..","20612.3.11.5","10,785"
,,,"35 to 39 years","..","20612.3.11.6","18,510"
,,,"40 to 44 years","..","20612.3.11.7","23,550"
,,,"45 to 49 years","..","20612.3.11.8","26,425"
,,,"50 to 54 years","..","20612.3.11.9","27,610"
,,,"55 to 59 years","..","20612.3.11.10","26,880"
,,,"60 to 64 years","..","20612.3.11.11","21,555"
,,,"65 to 69 years","..","20612.3.11.12","14,775"
,,,"70 to 74 years","..","20612.3.11.13","9,845"
,,,"75 to 79 years","..","20612.3.11.14","5,055"
,,,"80 to 84 years","..","20612.3.11.15","2,525"
,,,"85 years and over","..","20612.3.11.16","1,520"
,,"Not married and not living common law - Divorced","Total - Age","..","20612.3.12.1","428,765"
,,,"15 to 19 years","..","20612.3.12.2","0"
,,,"20 to 24 years","..","20612.3.12.3","625"
,,,"25 to 29 years","..","20612.3.12.4","2,895"
,,,"30 to 34 years","..","20612.3.12.5","9,075"
,,,"35 to 39 years","..","20612.3.12.6","18,490"
,,,"40 to 44 years","..","20612.3.12.7","28,220"
,,,"45 to 49 years","..","20612.3.12.8","39,710"
,,,"50 to 54 years","..","20612.3.12.9","51,595"
,,,"55 to 59 years","..","20612.3.12.10","64,915"
,,,"60 to 64 years","..","20612.3.12.11","62,810"
,,,"65 to 69 years","..","20612.3.12.12","54,315"
,,,"70 to 74 years","..","20612.3.12.13","44,290"
,,,"75 to 79 years","..","20612.3.12.14","26,410"
,,,"80 to 84 years","..","20612.3.12.15","14,555"
,,,"85 years and over","..","20612.3.12.16","10,865"
,,"Not married and not living common law - Widowed","Total - Age","..","20612.3.13.1","519,305"
,,,"15 to 19 years","..","20612.3.13.2","0"
,,,"20 to 24 years","..","20612.3.13.3","230"
,,,"25 to 29 years","..","20612.3.13.4","720"
,,,"30 to 34 years","..","20612.3.13.5","920"
,,,"35 to 39 years","..","20612.3.13.6","1,795"
,,,"40 to 44 years","..","20612.3.13.7","3,330"
,,,"45 to 49 years","..","20612.3.13.8","5,745"
,,,"50 to 54 years","..","20612.3.13.9","10,700"
,,,"55 to 59 years","..","20612.3.13.10","20,565"
,,,"60 to 64 years","..","20612.3.13.11","34,660"
,,,"65 to 69 years","..","20612.3.13.12","51,405"
,,,"70 to 74 years","..","20612.3.13.13","71,925"
,,,"75 to 79 years","..","20612.3.13.14","79,825"
,,,"80 to 84 years","..","20612.3.13.15","86,600"
,,,"85 years and over","..","20612.3.13.16","150,880"
"Stormont, Dundas and Glengarry i20613","Total - Gender","Total - Marital status","Total - Age","..","20613.1.1.1","96,600"
,,,"15 to 19 years","..","20613.1.1.2","5,745"
,,,"20 to 24 years","..","20613.1.1.3","5,320"
,,,"25 to 29 years","..","20613.1.1.4","6,380"
,,,"30 to 34 years","..","20613.1.1.5","6,520"
,,,"35 to 39 years","..","20613.1.1.6","6,175"
,,,"40 to 44 years","..","20613.1.1.7","5,985"
,,,"45 to 49 years","..","20613.1.1.8","6,295"
,,,"50 to 54 years","..","20613.1.1.9","7,115"
,,,"55 to 59 years","..","20613.1.1.10","9,485"
,,,"60 to 64 years","..","20613.1.1.11","9,750"
,,,"65 to 69 years","..","20613.1.1.12","8,440"
,,,"70 to 74 years","..","20613.1.1.13","7,470"
,,,"75 to 79 years","..","20613.1.1.14","5,045"
,,,"80 to 84 years","..","20613.1.1.15","3,485"
,,,"85 years and over","..","20613.1.1.16","3,390"
,,"Married or living common-law","Total - Age","..","20613.1.2.1","56,945"
,,,"15 to 19 years","..","20613.1.2.2","70"
,,,"20 to 24 years","..","20613.1.2.3","930"
,,,"25 to 29 years","..","20613.1.2.4","3,045"
,,,"30 to 34 years","..","20613.1.2.5","4,220"
,,,"35 to 39 years","..","20613.1.2.6","4,295"
,,,"40 to 44 years","..","20613.1.2.7","4,235"
,,,"45 to 49 years","..","20613.1.2.8","4,435"
,,,"50 to 54 years","..","20613.1.2.9","5,045"
,,,"55 to 59 years","..","20613.1.2.10","6,730"
,,,"60 to 64 years","..","20613.1.2.11","6,880"
,,,"65 to 69 years","..","20613.1.2.12","5,920"
,,,"70 to 74 years","..","20613.1.2.13","5,075"
,,,"75 to 79 years","..","20613.1.2.14","3,190"
,,,"80 to 84 years","..","20613.1.2.15","1,835"
,,,"85 years and over","..","20613.1.2.16","1,040"
,,"Married","Total - Age","..","20613.1.3.1","44,685"
,,,"15 to 19 years","..","20613.1.3.2","5"
,,,"20 to 24 years","..","20613.1.3.3","140"
,,,"25 to 29 years","..","20613.1.3.4","1,210"
,,,"30 to 34 years","..","20613.1.3.5","2,600"
,,,"35 to 39 years","..","20613.1.3.6","3,115"
,,,"40 to 44 years","..","20613.1.3.7","3,225"
,,,"45 to 49 years","..","20613.1.3.8","3,435"
,,,"50 to 54 years","..","20613.1.3.9","3,970"
,,,"55 to 59 years","..","20613.1.3.10","5,525"
,,,"60 to 64 years","..","20613.1.3.11","5,840"
,,,"65 to 69 years","..","20613.1.3.12","5,280"
,,,"70 to 74 years","..","20613.1.3.13","4,620"
,,,"75 to 79 years","..","20613.1.3.14","2,970"
,,,"80 to 84 years","..","20613.1.3.15","1,740"
,,,"85 years and over","..","20613.1.3.16","1,005"
,,"Living common-law","Total - Age","..","20613.1.4.1","12,260"
,,,"15 to 19 years","..","20613.1.4.2","70"
,,,"20 to 24 years","..","20613.1.4.3","795"
,,,"25 to 29 years","..","20613.1.4.4","1,835"
,,,"30 to 34 years","..","20613.1.4.5","1,615"
,,,"35 to 39 years","..","20613.1.4.6","1,180"
,,,"40 to 44 years","..","20613.1.4.7","1,010"
,,,"45 to 49 years","..","20613.1.4.8","1,000"
,,,"50 to 54 years","..","20613.1.4.9","1,075"
,,,"55 to 59 years","..","20613.1.4.10","1,200"
,,,"60 to 64 years","..","20613.1.4.11","1,040"
,,,"65 to 69 years","..","20613.1.4.12","635"
,,,"70 to 74 years","..","20613.1.4.13","455"
,,,"75 to 79 years","..","20613.1.4.14","220"
,,,"80 to 84 years","..","20613.1.4.15","95"
,,,"85 years and over","..","20613.1.4.16","30"
,,"Living common law - Never married","Total - Age","..","20613.1.5.1","8,080"
,,,"15 to 19 years","..","20613.1.5.2","70"
,,,"20 to 24 years","..","20613.1.5.3","785"
,,,"25 to 29 years","..","20613.1.5.4","1,800"
,,,"30 to 34 years","..","20613.1.5.5","1,465"
,,,"35 to 39 years","..","20613.1.5.6","965"
,,,"40 to 44 years","..","20613.1.5.7","720"
,,,"45 to 49 years","..","20613.1.5.8","565"
,,,"50 to 54 years","..","20613.1.5.9","505"
,,,"55 to 59 years","..","20613.1.5.10","485"
,,,"60 to 64 years","..","20613.1.5.11","380"
,,,"65 to 69 years","..","20613.1.5.12","170"
,,,"70 to 74 years","..","20613.1.5.13","110"
,,,"75 to 79 years","..","20613.1.5.14","50"
,,,"80 to 84 years","..","20613.1.5.15","10"
,,,"85 years and over","..","20613.1.5.16","5"
,,"Living common law - Separated","Total - Age","..","20613.1.6.1","860"
,,,"15 to 19 years","..","20613.1.6.2","0"
,,,"20 to 24 years","..","20613.1.6.3","5"
,,,"25 to 29 years","..","20613.1.6.4","10"
,,,"30 to 34 years","..","20613.1.6.5","65"
,,,"35 to 39 years","..","20613.1.6.6","85"
,,,"40 to 44 years","..","20613.1.6.7","90"
,,,"45 to 49 years","..","20613.1.6.8","110"
,,,"50 to 54 years","..","20613.1.6.9","135"
,,,"55 to 59 years","..","20613.1.6.10","135"
,,,"60 to 64 years","..","20613.1.6.11","100"
,,,"65 to 69 years","..","20613.1.6.12","60"
,,,"70 to 74 years","..","20613.1.6.13","40"
,,,"75 to 79 years","..","20613.1.6.14","20"
,,,"80 to 84 years","..","20613.1.6.15","5"
,,,"85 years and over","..","20613.1.6.16","0"
,,"Living common law - Divorced","Total - Age","..","20613.1.7.1","2,870"
,,,"15 to 19 years","..","20613.1.7.2","0"
,,,"20 to 24 years","..","20613.1.7.3","5"
,,,"25 to 29 years","..","20613.1.7.4","15"
,,,"30 to 34 years","..","20613.1.7.5","85"
,,,"35 to 39 years","..","20613.1.7.6","130"
,,,"40 to 44 years","..","20613.1.7.7","190"
,,,"45 to 49 years","..","20613.1.7.8","315"
,,,"50 to 54 years","..","20613.1.7.9","400"
,,,"55 to 59 years","..","20613.1.7.10","515"
,,,"60 to 64 years","..","20613.1.7.11","495"
,,,"65 to 69 years","..","20613.1.7.12","345"
,,,"70 to 74 years","..","20613.1.7.13","235"
,,,"75 to 79 years","..","20613.1.7.14","95"
,,,"80 to 84 years","..","20613.1.7.15","45"
,,,"85 years and over","..","20613.1.7.16","10"
,,"Living common law - Widowed","Total - Age","..","20613.1.8.1","450"
,,,"15 to 19 years","..","20613.1.8.2","0"
,,,"20 to 24 years","..","20613.1.8.3","0"
,,,"25 to 29 years","..","20613.1.8.4","5"
,,,"30 to 34 years","..","20613.1.8.5","5"
,,,"35 to 39 years","..","20613.1.8.6","5"
,,,"40 to 44 years","..","20613.1.8.7","10"
,,,"45 to 49 years","..","20613.1.8.8","15"
,,,"50 to 54 years","..","20613.1.8.9","30"
,,,"55 to 59 years","..","20613.1.8.10","70"
,,,"60 to 64 years","..","20613.1.8.11","70"
,,,"65 to 69 years","..","20613.1.8.12","70"
,,,"70 to 74 years","..","20613.1.8.13","65"
,,,"75 to 79 years","..","20613.1.8.14","60"
,,,"80 to 84 years","..","20613.1.8.15","40"
,,,"85 years and over","..","20613.1.8.16","20"
,,"Not married and not living common-law","Total - Age","..","20613.1.9.1","39,655"
,,,"15 to 19 years","..","20613.1.9.2","5,675"
,,,"20 to 24 years","..","20613.1.9.3","4,390"
,,,"25 to 29 years","..","20613.1.9.4","3,335"
,,,"30 to 34 years","..","20613.1.9.5","2,305"
,,,"35 to 39 years","..","20613.1.9.6","1,880"
,,,"40 to 44 years","..","20613.1.9.7","1,745"
,,,"45 to 49 years","..","20613.1.9.8","1,865"
,,,"50 to 54 years","..","20613.1.9.9","2,070"
,,,"55 to 59 years","..","20613.1.9.10","2,755"
,,,"60 to 64 years","..","20613.1.9.11","2,870"
,,,"65 to 69 years","..","20613.1.9.12","2,520"
,,,"70 to 74 years","..","20613.1.9.13","2,390"
,,,"75 to 79 years","..","20613.1.9.14","1,850"
,,,"80 to 84 years","..","20613.1.9.15","1,640"
,,,"85 years and over","..","20613.1.9.16","2,350"
,,"Not married and not living common law - Never married","Total - Age","..","20613.1.10.1","23,135"
,,,"15 to 19 years","..","20613.1.10.2","5,675"
,,,"20 to 24 years","..","20613.1.10.3","4,375"
,,,"25 to 29 years","..","20613.1.10.4","3,235"
,,,"30 to 34 years","..","20613.1.10.5","2,025"
,,,"35 to 39 years","..","20613.1.10.6","1,410"
,,,"40 to 44 years","..","20613.1.10.7","1,100"
,,,"45 to 49 years","..","20613.1.10.8","945"
,,,"50 to 54 years","..","20613.1.10.9","900"
,,,"55 to 59 years","..","20613.1.10.10","1,065"
,,,"60 to 64 years","..","20613.1.10.11","870"
,,,"65 to 69 years","..","20613.1.10.12","580"
,,,"70 to 74 years","..","20613.1.10.13","390"
,,,"75 to 79 years","..","20613.1.10.14","235"
,,,"80 to 84 years","..","20613.1.10.15","120"
,,,"85 years and over","..","20613.1.10.16","215"
,,"Not married and not living common law - Separated","Total - Age","..","20613.1.11.1","3,115"
,,,"15 to 19 years","..","20613.1.11.2","0"
,,,"20 to 24 years","..","20613.1.11.3","5"
,,,"25 to 29 years","..","20613.1.11.4","65"
,,,"30 to 34 years","..","20613.1.11.5","165"
,,,"35 to 39 years","..","20613.1.11.6","260"
,,,"40 to 44 years","..","20613.1.11.7","310"
,,,"45 to 49 years","..","20613.1.11.8","370"
,,,"50 to 54 years","..","20613.1.11.9","415"
,,,"55 to 59 years","..","20613.1.11.10","400"
,,,"60 to 64 years","..","20613.1.11.11","380"
,,,"65 to 69 years","..","20613.1.11.12","310"
,,,"70 to 74 years","..","20613.1.11.13","235"
,,,"75 to 79 years","..","20613.1.11.14","110"
,,,"80 to 84 years","..","20613.1.11.15","60"
,,,"85 years and over","..","20613.1.11.16","35"
,,"Not married and not living common law - Divorced","Total - Age","..","20613.1.12.1","6,280"
,,,"15 to 19 years","..","20613.1.12.2","0"
,,,"20 to 24 years","..","20613.1.12.3","5"
,,,"25 to 29 years","..","20613.1.12.4","30"
,,,"30 to 34 years","..","20613.1.12.5","105"
,,,"35 to 39 years","..","20613.1.12.6","185"
,,,"40 to 44 years","..","20613.1.12.7","300"
,,,"45 to 49 years","..","20613.1.12.8","495"
,,,"50 to 54 years","..","20613.1.12.9","635"
,,,"55 to 59 years","..","20613.1.12.10","1,045"
,,,"60 to 64 years","..","20613.1.12.11","1,065"
,,,"65 to 69 years","..","20613.1.12.12","910"
,,,"70 to 74 years","..","20613.1.12.13","740"
,,,"75 to 79 years","..","20613.1.12.14","425"
,,,"80 to 84 years","..","20613.1.12.15","210"
,,,"85 years and over","..","20613.1.12.16","120"
,,"Not married and not living common law - Widowed","Total - Age","..","20613.1.13.1","7,125"
,,,"15 to 19 years","..","20613.1.13.2","0"
,,,"20 to 24 years","..","20613.1.13.3","5"
,,,"25 to 29 years","..","20613.1.13.4","0"
,,,"30 to 34 years","..","20613.1.13.5","10"
,,,"35 to 39 years","..","20613.1.13.6","30"
,,,"40 to 44 years","..","20613.1.13.7","35"
,,,"45 to 49 years","..","20613.1.13.8","60"
,,,"50 to 54 years","..","20613.1.13.9","120"
,,,"55 to 59 years","..","20613.1.13.10","250"
,,,"60 to 64 years","..","20613.1.13.11","550"
,,,"65 to 69 years","..","20613.1.13.12","725"
,,,"70 to 74 years","..","20613.1.13.13","1,030"
,,,"75 to 79 years","..","20613.1.13.14","1,090"
,,,"80 to 84 years","..","20613.1.13.15","1,250"
,,,"85 years and over","..","20613.1.13.16","1,980"
,"Men+ 4","Total - Marital status","Total - Age","..","20613.2.1.1","47,215"
,,,"15 to 19 years","..","20613.2.1.2","2,950"
,,,"20 to 24 years","..","20613.2.1.3","2,785"
,,,"25 to 29 years","..","20613.2.1.4","3,290"
,,,"30 to 34 years","..","20613.2.1.5","3,215"
,,,"35 to 39 years","..","20613.2.1.6","3,035"
,,,"40 to 44 years","..","20613.2.1.7","2,960"
,,,"45 to 49 years","..","20613.2.1.8","3,065"
,,,"50 to 54 years","..","20613.2.1.9","3,480"
,,,"55 to 59 years","..","20613.2.1.10","4,680"
,,,"60 to 64 years","..","20613.2.1.11","4,815"
,,,"65 to 69 years","..","20613.2.1.12","4,100"
,,,"70 to 74 years","..","20613.2.1.13","3,650"
,,,"75 to 79 years","..","20613.2.1.14","2,400"
,,,"80 to 84 years","..","20613.2.1.15","1,575"
,,,"85 years and over","..","20613.2.1.16","1,220"
,,"Married or living common-law","Total - Age","..","20613.2.2.1","28,485"
,,,"15 to 19 years","..","20613.2.2.2","20"
,,,"20 to 24 years","..","20613.2.2.3","350"
,,,"25 to 29 years","..","20613.2.2.4","1,390"
,,,"30 to 34 years","..","20613.2.2.5","1,955"
,,,"35 to 39 years","..","20613.2.2.6","2,090"
,,,"40 to 44 years","..","20613.2.2.7","2,070"
,,,"45 to 49 years","..","20613.2.2.8","2,165"
,,,"50 to 54 years","..","20613.2.2.9","2,420"
,,,"55 to 59 years","..","20613.2.2.10","3,265"
,,,"60 to 64 years","..","20613.2.2.11","3,440"
,,,"65 to 69 years","..","20613.2.2.12","3,040"
,,,"70 to 74 years","..","20613.2.2.13","2,710"
,,,"75 to 79 years","..","20613.2.2.14","1,785"
,,,"80 to 84 years","..","20613.2.2.15","1,125"
,,,"85 years and over","..","20613.2.2.16","665"
,,"Married","Total - Age","..","20613.2.3.1","22,365"
,,,"15 to 19 years","..","20613.2.3.2","0"
,,,"20 to 24 years","..","20613.2.3.3","35"
,,,"25 to 29 years","..","20613.2.3.4","520"
,,,"30 to 34 years","..","20613.2.3.5","1,170"
,,,"35 to 39 years","..","20613.2.3.6","1,475"
,,,"40 to 44 years","..","20613.2.3.7","1,555"
,,,"45 to 49 years","..","20613.2.3.8","1,655"
,,,"50 to 54 years","..","20613.2.3.9","1,880"
,,,"55 to 59 years","..","20613.2.3.10","2,655"
,,,"60 to 64 years","..","20613.2.3.11","2,905"
,,,"65 to 69 years","..","20613.2.3.12","2,680"
,,,"70 to 74 years","..","20613.2.3.13","2,475"
,,,"75 to 79 years","..","20613.2.3.14","1,650"
,,,"80 to 84 years","..","20613.2.3.15","1,060"
,,,"85 years and over","..","20613.2.3.16","635"
,,"Living common-law","Total - Age","..","20613.2.4.1","6,120"
,,,"15 to 19 years","..","20613.2.4.2","20"
,,,"20 to 24 years","..","20613.2.4.3","305"
,,,"25 to 29 years","..","20613.2.4.4","870"
,,,"30 to 34 years","..","20613.2.4.5","785"
,,,"35 to 39 years","..","20613.2.4.6","615"
,,,"40 to 44 years","..","20613.2.4.7","515"
,,,"45 to 49 years","..","20613.2.4.8","505"
,,,"50 to 54 years","..","20613.2.4.9","545"
,,,"55 to 59 years","..","20613.2.4.10","605"
,,,"60 to 64 years","..","20613.2.4.11","535"
,,,"65 to 69 years","..","20613.2.4.12","355"
,,,"70 to 74 years","..","20613.2.4.13","235"
,,,"75 to 79 years","..","20613.2.4.14","135"
,,,"80 to 84 years","..","20613.2.4.15","65"
,,,"85 years and over","..","20613.2.4.16","25"
,,"Living common law - Never married","Total - Age","..","20613.2.5.1","4,050"
